candidate_id,pattern_name,description,params,hold_days,split_count,train_sharpe,train_cagr,train_mdd,oos_sharpe,oos_cagr,oos_mdd,oos_avg_return,oos_hit_rate,oos_turnover,oos_num_trades,oos_consistency,train_range,test_range,market_filter_status,oos_short_avg_return,oos_long_avg_return,oos_short_hit_rate,oos_long_hit_rate,oos_short_long_return_gap,oos_short_long_hit_gap,oos_split_avg_return_std,oos_split_hit_rate_std,oos_patience_run,oos_patience_run_ratio,oos_ewma_return,oos_split_mdd,score
"ma_pullback|fast=10,pullback_pct=-0.03,slow=120|hold=5",ma_pullback,Trend pullback continuation,"{""fast"": 10, ""pullback_pct"": -0.03, ""slow"": 120}",5,2,-0.36260822329704845,-0.2737635365047486,-0.9954571852185435,-1.222291189309809,-0.46083998882606125,-0.87189891900375,-0.00122754838004409,0.44308257694284575,0.10855461151429,42586.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.00122754838004409,-0.00122754838004409,0.44308257694284575,0.44308257694284575,0.0,0.0,0.0016632162383046318,0.004720421114493375,2,1.0,-0.0008355245531491613,-5.1476899359248485e-05,-1.3059689814561426
"bb_width_breakout|band_k=2.0,lookback=40,width_q=0.2|hold=5",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 2.0, ""lookback"": 40, ""width_q"": 0.2}",5,2,-1.3279314247692022,-0.7070345617627829,-0.99998591008023,-0.9066696839948669,-0.5585197055954512,-0.8887342540365546,-0.005078651264249263,0.39803973418461136,0.0070810342785176325,2779.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.005078651264249263,-0.005078651264249263,0.39803973418461136,0.39803973418461136,0.0,0.0,0.003954858964822143,0.021742738521686233,2,1.0,-0.004146482066695214,-0.002282143671587078,-1.3135465299245075
"donchian_volume_breakout|lookback=40,volume_mult=1.2,volume_window=20|hold=10",donchian_volume_breakout,Donchian breakout with volume confirmation,"{""lookback"": 40, ""volume_mult"": 1.2, ""volume_window"": 20}",10,2,0.8266477124970408,0.6532701661692891,-0.99909218493899,-0.9493638286317412,-0.5599349702351144,-0.9622343592068399,-0.0038364847129685117,0.4202137976609569,0.018156103483964292,7123.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.0038364847129685117,-0.0038364847129685117,0.4202137976609569,0.4202137976609569,0.0,0.0,0.005094835279461439,0.012691470705197895,2,1.0,-0.002635620521256631,-0.00023389213783286955,-1.3171164368625226
"bb_width_breakout|band_k=1.8,lookback=20,width_q=0.2|hold=10",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 1.8, ""lookback"": 20, ""width_q"": 0.2}",10,2,0.13231340754148804,-0.2787293355702236,-0.9999668705207749,-1.291056090014036,-0.8444879802948035,-0.9920512088588527,-0.0008788962252101034,0.4377510518972302,0.008754489001945235,3436.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.0008788962252101034,-0.0008788962252101034,0.4377510518972302,0.4377510518972302,0.0,0.0,0.0008503393126795002,0.019009868139778553,2,1.0,-0.0010793231233118307,-0.001480176919515297,-1.3517528938576322
"bb_width_breakout|band_k=1.8,lookback=20,width_q=0.25|hold=10",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 1.8, ""lookback"": 20, ""width_q"": 0.25}",10,2,0.03310342822228951,-0.31451148731008605,-0.9999806667153206,-1.324039632775667,-0.8013275944168388,-0.9815556504640544,-0.0009761387325330416,0.43545965133560294,0.011004024514938402,4319.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.0009761387325330416,-0.0009761387325330416,0.43545965133560294,0.43545965133560294,0.0,0.0,2.563255270481056e-05,0.01732010532153103,2,1.0,-0.0009821803831452727,-0.0009942636843697228,-1.3629125854710002
"ma_pullback|fast=20,pullback_pct=-0.05,slow=120|hold=5",ma_pullback,Trend pullback continuation,"{""fast"": 20, ""pullback_pct"": -0.05, ""slow"": 120}",5,2,-0.7510212741273783,-0.4073523490558863,-0.9978197165146039,-1.2777332416531468,-0.5022906758105337,-0.8697808241611424,-0.0021119972080010153,0.4426518563364969,0.08932084362062945,35039.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.0021119972080010153,-0.0021119972080010153,0.4426518563364969,0.4426518563364969,0.0,0.0,0.0018397414695241361,0.007915249292833635,2,1.0,-0.0016783659850908086,-0.0008111035392703858,-1.3730757919647982
"bb_width_breakout|band_k=2.0,lookback=40,width_q=0.25|hold=5",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 2.0, ""lookback"": 40, ""width_q"": 0.25}",5,2,-1.7295998113583622,-0.7700588068110892,-0.9999967316551618,-0.999606082234847,-0.5599077402771093,-0.9056638087654367,-0.00538145716241208,0.3965025548838339,0.008800898735597786,3454.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.00538145716241208,-0.00538145716241208,0.3965025548838339,0.3965025548838339,0.0,0.0,0.0036742920125871843,0.019473060546144654,2,1.0,-0.004515418229692092,-0.002783340364252096,-1.37820050404288
"donchian_volume_breakout|lookback=40,volume_mult=1.4,volume_window=20|hold=5",donchian_volume_breakout,Donchian breakout with volume confirmation,"{""lookback"": 40, ""volume_mult"": 1.4, ""volume_window"": 20}",5,2,-0.025862614472051626,-0.24826877973597777,-0.9988117688229867,-1.0769834196784627,-0.613604345886267,-0.9129170032458196,-0.004898145611706434,0.4075611277015342,0.016648258641328746,6532.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.004898145611706434,-0.004898145611706434,0.4075611277015342,0.4075611277015342,0.0,0.0,0.0018180640812003811,0.004899668918523438,2,1.0,-0.004469623798223608,-0.003612580171257984,-1.3846765969148707
"bb_width_breakout|band_k=2.0,lookback=20,width_q=0.25|hold=10",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 2.0, ""lookback"": 20, ""width_q"": 0.25}",10,2,-0.005063871751929128,-0.39800462283535976,-0.9999839139319769,-1.3410759416928981,-0.8518092424686332,-0.9865085170383039,-0.0015384983346139799,0.42645041720416066,0.007151915307496634,2807.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.0015384983346139799,-0.0015384983346139799,0.42645041720416066,0.42645041720416066,0.0,0.0,0.0004970838239307502,0.0137458667069869,2,1.0,-0.0014213345537074555,-0.001187006991894446,-1.4007296688145368
"ma_pullback|fast=20,pullback_pct=-0.03,slow=120|hold=5",ma_pullback,Trend pullback continuation,"{""fast"": 20, ""pullback_pct"": -0.03, ""slow"": 120}",5,2,-0.7083121096990067,-0.3812235006271573,-0.9977621265295001,-1.3584608734925605,-0.503659253785045,-0.8603486301938533,-0.002254742574490709,0.441230095189461,0.10033313693949823,39360.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.002254742574490709,-0.002254742574490709,0.441230095189461,0.441230095189461,0.0,0.0,0.001863581287679976,0.00801225631735405,2,1.0,-0.0018154922525537526,-0.0009369916086798824,-1.4210661538257998
"ma_pullback|fast=20,pullback_pct=-0.04,slow=120|hold=5",ma_pullback,Trend pullback continuation,"{""fast"": 20, ""pullback_pct"": -0.04, ""slow"": 120}",5,2,-0.719543916766862,-0.390299431977509,-0.9977314250297684,-1.361666347279029,-0.510439438032598,-0.8669965873820622,-0.00220074513089815,0.44237316384925607,0.09603681916803831,37674.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.00220074513089815,-0.00220074513089815,0.44237316384925607,0.44237316384925607,0.0,0.0,0.0018799438264838284,0.008356013367917277,2,1.0,-0.0017576381215793162,-0.0008714241029416092,-1.4224948813497456
"donchian_volume_breakout|lookback=20,volume_mult=1.4,volume_window=20|hold=5",donchian_volume_breakout,Donchian breakout with volume confirmation,"{""lookback"": 20, ""volume_mult"": 1.4, ""volume_window"": 20}",5,2,-0.2047641585166086,-0.2839894161492435,-0.999350819203153,-1.2006791623006128,-0.6172284730732907,-0.9097631321144841,-0.004727810236091829,0.4098889815189065,0.025665330876851713,10071.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.004727810236091829,-0.004727810236091829,0.4098889815189065,0.4098889815189065,0.0,0.0,0.00018769755777416352,0.001901439147808703,2,1.0,-0.004683569497453741,-0.004595088020177607,-1.4288037073153728
"donchian_volume_breakout|lookback=40,volume_mult=1.2,volume_window=20|hold=5",donchian_volume_breakout,Donchian breakout with volume confirmation,"{""lookback"": 40, ""volume_mult"": 1.2, ""volume_window"": 20}",5,2,-0.3678199304902701,-0.39641002764739036,-0.9996405009683562,-1.2196833907784776,-0.6183665209045398,-0.9081829918002662,-0.004963264978942257,0.41173332103161064,0.018413137812359717,7224.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.004963264978942257,-0.004963264978942257,0.41173332103161064,0.41173332103161064,0.0,0.0,0.002061370353055683,0.008286436626086061,2,1.0,-0.004477395327214731,-0.003505656023759629,-1.4670159155664764
"donchian_volume_breakout|lookback=40,volume_mult=1.1,volume_window=20|hold=5",donchian_volume_breakout,Donchian breakout with volume confirmation,"{""lookback"": 40, ""volume_mult"": 1.1, ""volume_window"": 20}",5,2,-0.5024217361104015,-0.44158967806298777,-0.9997932020973778,-1.231171811693087,-0.6113591324172798,-0.9057216416950522,-0.004932343269828493,0.41140257120229384,0.019233760100254377,7546.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.004932343269828493,-0.004932343269828493,0.41140257120229384,0.41140257120229384,0.0,0.0,0.0020165936220874242,0.007716728710192078,2,1.0,-0.004457027594803307,-0.0035063962447529073,-1.471034573868975
"bb_width_breakout|band_k=1.8,lookback=40,width_q=0.2|hold=10",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 1.8, ""lookback"": 40, ""width_q"": 0.2}",10,2,-0.8140184531079383,-0.7209255319125932,-0.9999998157952339,-0.8728777623449672,-0.624982522605053,-0.9680547721596,-0.008428599423363643,0.39518155886207695,0.010274904608708665,4032.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.008428599423363643,-0.008428599423363643,0.39518155886207695,0.39518155886207695,0.0,0.0,0.007403799647668578,0.026461308425560864,2,1.0,-0.006683507110892636,-0.0031933224859506115,-1.4832784357408633
"bb_width_breakout|band_k=1.8,lookback=40,width_q=0.25|hold=10",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 1.8, ""lookback"": 40, ""width_q"": 0.25}",10,2,-1.0396285306422535,-0.7443315779404373,-0.9999997730129541,-0.9705054016367483,-0.6190823730757522,-0.9536108934859926,-0.007937271983836418,0.39821692990044827,0.012555286423263007,4927.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.007937271983836418,-0.007937271983836418,0.39821692990044827,0.39821692990044827,0.0,0.0,0.007115433782107239,0.023937136602555736,2,1.0,-0.006260148157699128,-0.002905900505424497,-1.510825911446239
"bb_width_breakout|band_k=2.0,lookback=40,width_q=0.15|hold=5",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 2.0, ""lookback"": 40, ""width_q"": 0.15}",5,2,-1.0933678898786159,-0.6744703357245692,-0.9999563937813649,-1.1836064653291547,-0.6291540841527428,-0.9138843154288808,-0.0057169045495655355,0.39730302295893205,0.005265497967479675,2066.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.0057169045495655355,-0.0057169045495655355,0.39730302295893205,0.39730302295893205,0.0,0.0,0.005492852048099271,0.02593830141104292,2,1.0,-0.0044222269058103985,-0.001832871618300147,-1.5130593372518693
"bb_width_breakout|band_k=2.0,lookback=40,width_q=0.15|hold=10",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 2.0, ""lookback"": 40, ""width_q"": 0.15}",10,2,-0.4238449094798976,-0.6465864949629032,-0.9999970245368779,-1.07670234866978,-0.6703513255098099,-0.9628717947034672,-0.007717575598971981,0.39470882225119513,0.0051905020200508755,2037.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.007717575598971981,-0.007717575598971981,0.39470882225119513,0.39470882225119513,0.0,0.0,0.010002590831279877,0.03286617568357292,2,1.0,-0.005359942330227853,-0.0006446757927396352,-1.5916331727159236
"donchian_volume_breakout|lookback=20,volume_mult=1.1,volume_window=20|hold=5",donchian_volume_breakout,Donchian breakout with volume confirmation,"{""lookback"": 20, ""volume_mult"": 1.1, ""volume_window"": 20}",5,2,-0.5402701397136866,-0.4099742245183171,-0.9996855696313168,-1.4962160403483202,-0.6735008179637733,-0.9320197654324167,-0.004592675948531714,0.4159180980446108,0.03012057958002893,11819.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.004592675948531714,-0.004592675948531714,0.4159180980446108,0.4159180980446108,0.0,0.0,0.00026520681364174386,0.0008212720906335736,2,1.0,-0.0045301661030840625,-0.0044051464121888095,-1.5922828696273665
"donchian_volume_breakout|lookback=20,volume_mult=1.2,volume_window=20|hold=5",donchian_volume_breakout,Donchian breakout with volume confirmation,"{""lookback"": 20, ""volume_mult"": 1.2, ""volume_window"": 20}",5,2,-0.48450670083604125,-0.3943488445882882,-0.9996621722614807,-1.495839254041352,-0.6780685867950258,-0.9327738268824203,-0.004722570950249423,0.4146317748503253,0.028635156366901095,11236.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.004722570950249423,-0.004722570950249423,0.4146317748503253,0.4146317748503253,0.0,0.0,0.00040236100141601277,0.0002532361051916436,2,1.0,-0.0046277335527206654,-0.004438058757663121,-1.5988314944674857
"bb_width_breakout|band_k=1.8,lookback=40,width_q=0.2|hold=5",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 1.8, ""lookback"": 40, ""width_q"": 0.2}",5,2,-1.7392362597770814,-0.7649247902272285,-0.9999982516793783,-1.5699864662951262,-0.7141034733878882,-0.9536856409520128,-0.006519430788285705,0.392260558443448,0.010412201044939898,4086.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.006519430788285705,-0.006519430788285705,0.392260558443448,0.392260558443448,0.0,0.0,0.0036119393455438247,0.018998999510115938,2,1.0,-0.005668088520129525,-0.003965403983817173,-1.7488105916871888
"bb_width_breakout|band_k=1.8,lookback=40,width_q=0.15|hold=10",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 1.8, ""lookback"": 40, ""width_q"": 0.15}",10,2,-0.8799534071671569,-0.7534255762001514,-0.9999998482777039,-1.2882767286860743,-0.7741678538797137,-0.9868476806651305,-0.009573409849882376,0.38876992946825445,0.007765061536734999,3047.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.009573409849882376,-0.009573409849882376,0.38876992946825445,0.38876992946825445,0.0,0.0,0.008638576851116811,0.03150784428015095,2,1.0,-0.007537277759473767,-0.003465013578656584,-1.7745862834500867
"bb_width_breakout|band_k=1.8,lookback=20,width_q=0.25|hold=5",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 1.8, ""lookback"": 20, ""width_q"": 0.25}",5,2,-1.4314985255021033,-0.713885055721327,-0.9999920556798422,-2.0475566913526135,-0.8102475012832571,-0.9793320708631514,-0.003435201227133201,0.41521191656350676,0.011086728141054417,4351.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.003435201227133201,-0.003435201227133201,0.41521191656350676,0.41521191656350676,0.0,0.0,0.0005959324773330416,0.020307502345770043,2,1.0,-0.003575663859083698,-0.0038565891229846994,-1.8643565718183837
"bb_width_breakout|band_k=1.8,lookback=40,width_q=0.25|hold=5",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 1.8, ""lookback"": 40, ""width_q"": 0.25}",5,2,-1.9089089189514281,-0.7745083359895775,-0.9999983569511984,-1.8217229987929136,-0.7337318159836854,-0.9490957696006861,-0.006589137581626537,0.39252871177174886,0.012724379956606316,4994.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.006589137581626537,-0.006589137581626537,0.39252871177174886,0.39252871177174886,0.0,0.0,0.0032411260900702863,0.016384060221477578,2,1.0,-0.005825196835970091,-0.00429731534465716,-1.8851983559020384
"bb_width_breakout|band_k=1.8,lookback=40,width_q=0.15|hold=5",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 1.8, ""lookback"": 40, ""width_q"": 0.15}",5,2,-1.633388987986862,-0.76369734778326,-0.9999979726791741,-1.7789268747620566,-0.7732615932517277,-0.9722057137445055,-0.007266436575875512,0.39379157652101826,0.007868035812259965,3088.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.007266436575875512,-0.007266436575875512,0.39379157652101826,0.39379157652101826,0.0,0.0,0.004295778569622028,0.02141393900807069,2,1.0,-0.006253911856856984,-0.004228862418819923,-1.9050764582864983
"bb_width_breakout|band_k=2.0,lookback=20,width_q=0.2|hold=5",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 2.0, ""lookback"": 20, ""width_q"": 0.2}",5,2,-1.0860691646559966,-0.6905251318795339,-0.9999696081619246,-2.0977881930128603,-0.8769347730090247,-0.9920050945649499,-0.0034520528745385108,0.40641963437389106,0.005600209175021198,2198.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.0034520528745385108,-0.0034520528745385108,0.40641963437389106,0.40641963437389106,0.0,0.0,0.0028176335356026603,0.032011926900380704,2,1.0,-0.004116175467846267,-0.0054444206544618234,-1.9180432301358783
"bb_width_breakout|band_k=2.0,lookback=20,width_q=0.25|hold=5",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 2.0, ""lookback"": 20, ""width_q"": 0.25}",5,2,-1.2040437133806052,-0.7010074799602859,-0.9999839701600846,-2.141947648408203,-0.8584281371811839,-0.9875861004754349,-0.003410423819566572,0.40851473861353893,0.007207887550501273,2829.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.003410423819566572,-0.003410423819566572,0.40851473861353893,0.40851473861353893,0.0,0.0,0.0009195983296329659,0.021988726697231085,2,1.0,-0.003627175224517003,-0.004060678034417897,-1.9205806678223634
"bb_width_breakout|band_k=1.8,lookback=20,width_q=0.2|hold=5",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 1.8, ""lookback"": 20, ""width_q"": 0.2}",5,2,-1.2157990743333262,-0.6870996137027947,-0.9999874777889222,-2.147317374243852,-0.8558998140910701,-0.989238029689669,-0.003364284441206511,0.4142278438528512,0.008816844044590754,3460.5,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.003364284441206511,-0.003364284441206511,0.4142278438528512,0.4142278438528512,0.0,0.0,0.001997952944836168,0.027285143358053952,2,1.0,-0.0038352064664682727,-0.004777050516991843,-1.9328849703531583
"bb_width_breakout|band_k=1.8,lookback=20,width_q=0.15|hold=5",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 1.8, ""lookback"": 20, ""width_q"": 0.15}",5,2,-0.9378804384424961,-0.6532033747370043,-0.9999727891260476,-2.2062176582970916,-0.8637554251913395,-0.9890083569012068,-0.0031178040218270355,0.4185285800016474,0.006451155606264653,2532.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.0031178040218270355,-0.0031178040218270355,0.4185285800016474,0.4185285800016474,0.0,0.0,0.0023916103880936078,0.03140312827324293,2,1.0,-0.0036815119962860954,-0.004808927945204267,-1.9593000660427196
"bb_width_breakout|band_k=2.0,lookback=20,width_q=0.15|hold=5",bb_width_breakout,Volatility contraction breakout,"{""band_k"": 2.0, ""lookback"": 20, ""width_q"": 0.15}",5,2,-0.7690612979262685,-0.6219817373633543,-0.9998667627893805,-2.232256664661927,-0.8978095865730163,-0.9936343069988445,-0.0036303035492625587,0.40885988384499405,0.0039772011696343965,1561.0,0.0,2014-01-04..2022-01-03,2023-01-04..2025-01-03,disabled,-0.0036303035492625587,-0.0036303035492625587,0.40885988384499405,0.40885988384499405,0.0,0.0,0.00335260851405914,0.03918715451733537,2,1.0,-0.004420520954247549,-0.006000955764217553,-2.0048879694248645
